Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,82.08999633789062,82.13999938964844,79.95999908447266,80.13999938964844,68.42622375488281,2049100
2020-01-03,79.63999938964844,81.66000366210938,79.55000305175781,81.55000305175781,69.63013458251953,1687000
2020-01-06,82.08999633789062,83.22000122070312,81.66000366210938,82.79000091552734,70.68890380859375,2201200
2020-01-07,82.48999786376953,82.54000091552734,81.23999786376953,82.25,70.22782897949219,1239500
2020-01-08,81.91999816894531,82.36000061035156,81.45999908447266,82.2699966430664,70.24491119384766,2016800
2020-01-09,82.13999938964844,82.76000213623047,81.79000091552734,82.45999908447266,70.4071044921875,1211900
2020-01-10,82.52999877929688,83.04000091552734,82.3499984741211,82.80000305175781,70.69742584228516,1897400
2020-01-13,82.61000061035156,84.19999694824219,82.61000061035156,84.06999969482422,71.78179931640625,1563800
2020-01-14,83.83999633789062,84.06999969482422,83.05000305175781,84.02999877929688,71.74764251708984,2365700
2020-01-15,84.25,85.19999694824219,84.13999938964844,84.94999694824219,72.53316497802734,1726500
2020-01-16,84.95999908447266,86.75,84.72000122070312,86.55000305175781,73.89929962158203,1851700
2020-01-17,86.6500015258789,86.91999816894531,86.05999755859375,86.38999938964844,73.76266479492188,2177900
2020-01-21,86.47000122070312,87.81999969482422,86.4000015258789,87.80000305175781,74.96660614013672,1707700
2020-01-22,88.0,88.11000061035156,85.87999725341797,86.0,73.42969512939453,2116100
2020-01-23,86.11000061035156,87.27999877929688,85.79000091552734,87.23999786376953,74.48843383789062,2335100
2020-01-24,87.30000305175781,87.37999725341797,86.4000015258789,86.94999694824219,74.24083709716797,1479000
2020-01-27,86.62000274658203,87.26000213623047,86.45999908447266,86.87000274658203,74.17252349853516,1601000
2020-01-28,86.80999755859375,87.16999816894531,86.5199966430664,86.75,74.07006072998047,1341900
2020-01-29,86.97000122070312,87.20999908447266,86.30000305175781,86.52999877929688,73.88223266601562,1548100
2020-01-30,86.19000244140625,86.36000061035156,85.23999786376953,85.4000015258789,72.9173812866211,3210100
2020-01-31,85.55999755859375,85.58000183105469,84.45999908447266,84.91000366210938,72.4990234375,2419200
2020-02-03,85.11000061035156,85.31999969482422,84.25,84.45999908447266,72.11478424072266,2770500
2020-02-04,84.63999938964844,85.87999725341797,84.22000122070312,84.94999694824219,72.53316497802734,1915000
2020-02-05,84.62000274658203,84.8499984741211,83.76000213623047,84.01000213623047,71.73055267333984,1738400
2020-02-06,84.44999694824219,85.3499984741211,84.02999877929688,84.66999816894531,72.29409790039062,2256200
2020-02-07,84.66999816894531,85.0999984741211,84.0199966430664,84.12999725341797,71.83302307128906,1581700
2020-02-10,84.5999984741211,85.54000091552734,84.36000061035156,85.12000274658203,72.67832946777344,1834600
2020-02-11,85.05000305175781,85.69999694824219,84.41999816894531,84.9000015258789,72.490478515625,1891700
2020-02-12,84.94000244140625,86.0199966430664,84.7300033569336,85.86000061035156,73.31017303466797,1412500
2020-02-13,85.7699966430664,88.2300033569336,85.68000030517578,87.69999694824219,74.88121795654297,2650800
2020-02-14,88.25,89.37000274658203,88.0,89.31999969482422,76.2644271850586,2484500
2020-02-18,89.31999969482422,89.98999786376953,88.97000122070312,89.83999633789062,76.70840454101562,2991600
2020-02-19,89.7699966430664,89.7699966430664,87.54000091552734,87.73999786376953,74.91535949707031,2193400
2020-02-20,87.80999755859375,88.12999725341797,86.9000015258789,88.0199966430664,75.15443420410156,3168400
2020-02-21,87.36000061035156,88.16999816894531,87.0,87.11000061035156,75.11994171142578,2202000
2020-02-24,86.7300033569336,87.5999984741211,85.6500015258789,86.62999725341797,74.70600891113281,3017600
2020-02-25,86.88999938964844,86.94000244140625,82.91000366210938,82.97000122070312,71.5498046875,3761900
2020-02-26,83.12999725341797,83.4800033569336,80.37000274658203,80.72000122070312,69.6094741821289,3839900
2020-02-27,79.69999694824219,80.47000122070312,75.56999969482422,75.58000183105469,65.17695617675781,3598400
2020-02-28,75.0,76.37999725341797,71.97000122070312,74.81999969482422,64.5215835571289,5619700
2020-03-02,75.25,75.73999786376953,72.8499984741211,75.26000213623047,64.90100860595703,5980800
2020-03-03,75.5,79.63999938964844,74.97000122070312,77.01000213623047,66.41012573242188,6261700
2020-03-04,78.47000122070312,79.76000213623047,77.69999694824219,79.6500015258789,68.6867446899414,2592700
2020-03-05,78.52999877929688,78.81999969482422,75.38999938964844,76.16999816894531,65.68576049804688,4065100
2020-03-06,74.12999725341797,74.66000366210938,71.12999725341797,73.95999908447266,63.77994918823242,5658000
2020-03-09,69.47000122070312,69.47000122070312,64.76000213623047,64.87999725341797,55.94973373413086,5732100
2020-03-10,66.63999938964844,66.70999908447266,61.0099983215332,64.61000061035156,55.71691131591797,5142400
2020-03-11,62.599998474121094,62.7400016784668,55.34000015258789,56.4900016784668,48.71456527709961,6277600
2020-03-12,52.150001525878906,52.150001525878906,39.939998626708984,45.95000076293945,39.62532043457031,12651200
2020-03-13,50.290000915527344,52.31999969482422,44.619998931884766,51.279998779296875,44.221683502197266,9208100
2020-03-16,44.38999938964844,44.779998779296875,38.0,38.77000045776367,33.43360137939453,7116800
2020-03-17,39.810001373291016,41.95000076293945,35.29999923706055,38.630001068115234,33.3128662109375,8052300
2020-03-18,35.9900016784668,36.81999969482422,24.270000457763672,33.220001220703125,28.647506713867188,8833800
2020-03-19,32.849998474121094,42.470001220703125,30.75,40.91999816894531,35.28766632080078,7698400
2020-03-20,42.61000061035156,46.45000076293945,41.349998474121094,42.41999816894531,36.58119583129883,11125500
2020-03-23,40.790000915527344,45.84000015258789,38.06999969482422,43.4900016784668,37.50392150878906,7627100
2020-03-24,46.529998779296875,48.709999084472656,42.84000015258789,45.369998931884766,39.125144958496094,7375700
2020-03-25,45.650001525878906,48.79999923706055,42.84000015258789,46.15999984741211,39.80641555786133,8434200
2020-03-26,47.29999923706055,50.779998779296875,44.560001373291016,50.40999984741211,43.471431732177734,7642000
2020-03-27,47.52000045776367,50.52000045776367,45.900001525878906,49.70000076293945,42.85916519165039,4939200
2020-03-30,48.650001525878906,49.36000061035156,45.029998779296875,47.18000030517578,40.68601608276367,5214200
2020-03-31,46.68000030517578,47.290000915527344,44.529998779296875,45.779998779296875,39.47871398925781,6286900
2020-04-01,42.88999938964844,43.25,38.880001068115234,40.599998474121094,35.011695861816406,5002900
2020-04-02,40.2599983215332,42.099998474121094,37.56999969482422,38.790000915527344,33.45083999633789,3825400
2020-04-03,37.779998779296875,39.29999923706055,36.22999954223633,37.2599983215332,32.131431579589844,5650000
2020-04-06,40.9900016784668,42.97999954223633,40.0,42.5099983215332,36.658809661865234,5405200
2020-04-07,44.790000915527344,48.209999084472656,44.290000915527344,44.400001525878906,38.28866195678711,5039500
2020-04-08,45.38999938964844,52.7400016784668,44.4900016784668,51.59000015258789,44.489013671875,5030400
